,stage,B365H,B365D,B365A,year,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_outcome,starplayer_Away,starplayer_Home,starplayer_No
3566,38,1.67,4.0,5.75,2013,6,4,11,11,13,10,1,1,0,0,18,13,6,4,54.0,46.0,0,0,0,1
3567,38,2.15,3.6,3.6,2013,8,4,7,5,10,14,2,1,0,0,17,15,4,2,53.0,47.0,1,0,0,1
3568,4,1.36,5.0,8.5,2012,10,6,11,5,4,7,0,0,0,0,22,14,8,3,60.0,40.0,0,0,0,1
3569,4,2.38,3.25,3.1,2012,10,3,7,6,11,4,3,1,0,0,29,21,10,4,49.0,51.0,0,0,0,1
3570,4,1.73,3.6,5.0,2012,6,3,9,6,15,11,3,3,0,0,11,10,3,3,59.0,41.0,1,0,0,1
3571,4,2.1,3.4,3.5,2012,11,7,12,1,7,7,0,0,0,1,23,8,5,3,53.0,47.0,0,0,0,1
3572,4,1.25,6.0,12.0,2012,6,4,9,5,11,13,2,2,0,0,29,19,5,5,55.0,45.0,0,0,1,0
3573,4,2.38,3.4,3.0,2012,16,5,10,10,11,14,0,1,0,0,21,26,8,5,52.0,48.0,1,0,0,1
3574,4,4.5,3.5,1.83,2012,7,9,4,4,16,18,0,2,0,0,19,15,2,4,49.0,51.0,1,0,0,1
3575,4,3.75,3.5,2.0,2012,1,8,2,11,5,10,0,1,0,0,26,14,7,4,42.0,58.0,1,0,0,1
3576,4,5.0,3.6,1.73,2012,3,9,2,4,12,11,0,1,0,0,20,23,6,5,46.0,54.0,1,0,0,1
3577,4,3.4,3.3,2.2,2012,3,8,2,13,13,13,1,2,0,0,13,25,2,7,45.0,55.0,1,0,0,1
3578,5,1.36,4.75,9.0,2012,10,3,9,9,13,18,2,1,0,0,28,21,13,3,52.0,48.0,0,0,0,1
3579,5,2.7,3.3,2.63,2012,7,4,6,4,14,6,1,2,1,0,29,16,7,3,54.0,46.0,1,1,0,0
3580,5,1.75,3.6,4.75,2012,9,5,5,6,13,6,1,0,0,0,24,18,9,4,53.0,47.0,1,0,1,0
3581,5,1.8,3.6,4.5,2012,7,5,7,3,5,9,1,1,0,0,12,10,3,5,55.0,45.0,0,0,0,1
3582,5,2.4,3.3,3.0,2012,3,3,9,6,4,13,1,3,0,0,23,17,1,4,47.0,53.0,0,0,0,1
3583,5,3.0,3.3,2.4,2012,7,15,10,12,23,9,5,1,0,0,23,30,8,4,54.0,46.0,1,0,0,1
3584,5,1.44,4.33,7.5,2012,11,5,7,3,6,12,0,2,0,0,21,20,10,9,53.0,47.0,0,0,0,1
3585,5,1.73,3.75,4.75,2012,5,1,5,8,15,7,1,0,0,0,31,25,9,1,50.0,50.0,0,0,0,1
3586,5,2.1,3.3,3.6,2012,8,0,9,3,12,13,2,1,0,0,50,9,10,1,56.0,44.0,1,0,0,1
3587,5,2.4,3.3,3.0,2012,4,6,7,5,6,9,0,3,0,0,18,13,8,7,60.0,40.0,1,0,0,1
3588,6,2.1,3.4,3.5,2012,3,3,13,5,13,12,2,3,0,0,24,15,6,5,48.0,52.0,1,0,0,1
3589,6,2.4,3.3,3.0,2012,6,5,13,8,7,12,1,1,0,0,35,17,11,4,51.0,49.0,1,0,0,1
3590,6,1.4,4.75,8.0,2012,5,3,8,7,4,5,0,0,0,0,23,7,10,3,56.0,44.0,0,0,0,1
3591,6,4.33,3.6,1.83,2012,3,8,4,10,7,11,0,1,0,0,3,16,2,4,38.0,62.0,1,1,0,0
3592,6,1.57,4.0,6.0,2012,8,1,8,6,7,9,0,0,0,0,42,11,9,5,74.0,26.0,1,0,1,0
3593,6,4.75,3.75,1.73,2012,7,7,6,4,10,5,1,0,0,0,20,14,5,5,43.0,57.0,1,0,0,1
3594,6,2.05,3.4,3.75,2012,7,6,5,8,13,19,2,8,0,0,18,30,4,13,49.0,51.0,1,0,0,1
3595,6,2.88,3.3,2.5,2012,2,1,9,3,10,12,0,3,0,0,11,5,6,3,50.0,50.0,1,0,0,1
3596,6,1.91,3.4,4.2,2012,6,4,4,7,18,10,1,1,0,0,37,24,6,8,40.0,60.0,0,0,0,1
3597,6,2.0,3.4,3.8,2012,2,4,9,7,22,17,2,5,0,1,25,11,8,1,55.0,45.0,0,0,0,1
3598,7,1.22,6.5,12.0,2012,12,2,7,5,7,1,0,0,0,0,27,15,10,2,62.0,38.0,0,0,0,1
3599,7,1.44,4.33,7.5,2012,8,3,9,1,9,17,0,6,0,0,26,14,5,5,62.0,38.0,1,0,0,1
3600,7,1.29,5.5,11.0,2012,10,6,15,3,14,12,0,3,0,0,29,13,15,4,61.0,39.0,0,0,1,0
3601,7,4.2,3.75,1.83,2012,2,5,13,6,14,10,4,4,0,0,33,13,6,5,44.0,56.0,1,1,0,0
3602,7,2.75,3.3,2.6,2012,5,5,6,11,14,7,4,0,0,0,27,23,8,8,42.0,58.0,1,0,0,1
3603,7,1.91,3.6,4.0,2012,12,11,11,2,7,11,1,3,0,0,27,19,11,3,60.0,40.0,1,0,0,1
3604,7,1.44,4.33,7.5,2012,5,3,15,4,7,7,1,3,0,0,32,5,8,0,58.0,42.0,0,0,0,1
3605,7,1.83,3.75,4.2,2012,5,6,5,6,18,13,2,2,0,0,15,19,2,5,45.0,55.0,0,0,0,1
3606,7,4.0,3.6,1.91,2012,2,8,4,10,8,6,3,2,0,0,13,33,4,14,45.0,55.0,1,0,0,1
3607,7,4.2,3.4,1.91,2012,2,10,6,6,14,17,2,5,0,0,19,24,7,6,52.0,48.0,1,0,0,1
3608,8,1.8,3.6,4.5,2012,5,2,12,8,6,7,1,2,0,0,20,14,6,4,53.0,47.0,0,0,0,1
3609,8,1.33,5.0,10.0,2012,6,8,17,6,13,7,1,1,0,0,16,17,5,5,56.0,44.0,0,0,0,1
3610,8,1.29,5.5,11.0,2012,5,4,7,2,9,8,1,1,0,0,15,27,3,3,65.0,35.0,0,0,1,0
3611,8,6.0,4.2,1.53,2012,2,7,3,8,11,8,4,0,0,0,5,17,1,9,38.0,62.0,0,0,0,1
3612,8,3.25,3.4,2.2,2012,4,5,5,7,7,15,2,1,0,0,13,14,5,4,56.0,44.0,1,0,0,1
3613,8,2.5,3.3,2.88,2012,1,4,12,3,8,12,0,4,0,1,23,10,8,4,53.0,47.0,1,0,0,1
3614,8,2.1,3.4,3.5,2012,7,8,9,3,11,10,2,3,0,0,23,12,8,3,51.0,49.0,0,0,0,1
3615,8,2.5,3.4,2.75,2012,13,3,8,4,7,8,3,2,0,0,26,21,7,4,47.0,53.0,1,0,0,1
3616,8,5.0,3.75,1.7,2012,4,10,7,10,12,13,4,3,0,1,16,27,6,9,43.0,57.0,1,0,0,1
3617,8,1.83,3.75,4.2,2012,5,3,1,7,11,14,0,2,0,0,23,20,6,3,48.0,52.0,0,0,0,1
3618,9,1.36,5.0,8.5,2012,12,3,7,2,16,10,1,2,0,1,19,9,4,2,66.0,34.0,0,0,0,1
3619,9,2.0,3.5,3.75,2012,4,4,2,10,9,6,2,0,0,0,9,26,3,8,46.0,54.0,1,0,0,1
3620,9,2.4,3.4,2.9,2012,9,5,2,9,16,11,2,2,1,0,26,18,8,6,51.0,49.0,1,1,0,0
3621,9,2.6,3.3,2.75,2012,4,4,11,6,15,17,4,3,0,0,33,22,9,5,56.0,44.0,1,0,0,1
3622,9,1.22,6.0,15.0,2012,3,4,5,3,9,9,1,2,0,0,12,10,3,0,50.0,50.0,0,0,0,1
3623,9,2.0,3.5,3.75,2012,6,3,4,5,13,7,3,2,0,0,23,22,6,4,50.0,50.0,0,0,0,1
3624,9,2.75,3.4,2.5,2012,3,2,7,10,4,15,1,1,0,0,19,23,6,8,46.0,54.0,1,0,0,1
3625,9,4.2,3.75,1.83,2012,5,2,6,8,15,11,0,3,0,0,33,19,2,3,52.0,48.0,1,0,0,1
3626,9,1.95,3.3,4.2,2012,8,2,6,4,12,5,2,2,0,0,32,16,7,3,52.0,48.0,1,0,0,1
3627,9,2.25,3.4,3.2,2012,13,6,8,11,11,17,3,4,0,0,18,37,6,6,54.0,46.0,0,0,0,1
3628,1,1.44,4.75,8.0,2013,9,3,6,3,15,18,4,5,0,0,22,10,4,3,54.0,46.0,1,0,0,1
3629,1,1.2,7.0,21.0,2013,7,6,13,1,7,17,0,1,0,0,12,25,5,1,52.0,48.0,0,0,0,1
3630,1,4.75,3.75,1.83,2013,4,6,2,11,10,8,1,0,0,0,17,18,3,7,46.0,54.0,1,0,0,1
3631,1,1.4,5.0,9.5,2013,14,6,10,2,10,10,1,1,0,0,27,20,12,6,52.0,48.0,0,0,0,1
3632,1,1.33,5.5,11.0,2013,11,2,6,3,8,10,2,3,0,1,24,8,8,1,62.0,38.0,0,0,1,0
3633,1,3.2,3.4,2.4,2013,3,6,2,10,13,9,2,0,0,0,19,29,6,8,32.0,68.0,1,0,0,1
3634,1,2.3,3.4,3.4,2013,8,4,13,0,15,14,0,3,0,0,32,8,6,1,52.0,48.0,1,0,0,1
3635,1,4.2,3.5,2.0,2013,6,4,9,3,13,10,1,3,0,0,40,12,7,4,52.0,48.0,1,1,0,0
3636,1,2.4,3.4,3.2,2013,7,5,5,2,15,23,4,0,0,0,31,35,4,8,47.0,53.0,1,0,0,1
3637,1,2.0,3.6,4.0,2013,6,4,9,6,10,7,0,1,0,0,21,20,4,3,48.0,52.0,0,0,0,1
3639,10,3.4,3.4,2.3,2013,6,5,2,5,10,6,1,1,0,1,13,19,6,3,45.0,55.0,0,0,0,1
3640,10,2.5,3.4,3.0,2013,6,12,6,4,9,8,4,1,0,0,24,19,7,4,52.0,48.0,1,0,0,1
3641,10,6.5,4.2,1.57,2013,6,1,6,4,7,10,2,1,0,0,19,17,4,4,48.0,52.0,1,1,0,0
3642,10,2.15,3.4,3.8,2013,8,2,12,6,16,11,2,0,0,2,28,4,4,2,70.0,30.0,0,0,0,1
3643,10,1.2,7.5,18.0,2013,13,4,7,2,5,8,1,1,0,0,24,6,10,3,69.0,31.0,0,0,1,0
3644,10,6.0,4.2,1.62,2013,10,9,4,6,11,10,2,2,0,0,15,28,3,8,40.0,60.0,0,0,0,1
3645,10,3.3,3.3,2.4,2013,4,3,5,7,12,12,3,1,0,0,13,25,5,5,39.0,61.0,1,0,0,1
3646,10,1.55,4.2,7.0,2013,3,6,2,6,10,8,0,1,0,0,30,13,10,3,51.0,49.0,0,0,0,1
3647,10,2.25,3.5,3.4,2013,4,3,5,2,1,8,0,2,0,0,22,5,5,1,58.0,42.0,1,0,0,1
3648,11,2.0,3.5,4.2,2013,8,3,7,3,9,4,1,1,0,0,20,15,5,3,44.0,56.0,0,0,0,1
3649,11,1.29,6.0,12.0,2013,10,3,5,6,10,18,3,7,0,0,47,17,9,4,68.0,32.0,1,0,0,1
3650,11,6.5,4.0,1.62,2013,3,4,6,8,16,8,1,0,0,0,17,27,4,7,28.0,72.0,1,0,0,1
3651,11,1.25,6.5,15.0,2013,14,1,12,2,13,8,0,1,0,0,28,13,9,3,69.0,31.0,0,0,0,1
3652,11,2.35,3.5,3.2,2013,1,5,3,5,13,12,2,3,0,0,28,29,5,6,41.0,59.0,0,0,1,0
3653,11,2.63,3.3,2.9,2013,2,8,8,3,12,11,1,1,0,0,18,25,4,2,47.0,53.0,0,0,0,1
3654,11,1.62,3.8,7.0,2013,4,3,5,6,9,14,1,2,0,0,18,17,6,5,60.0,40.0,0,0,0,1
3655,11,9.0,5.0,1.4,2013,2,10,3,11,6,13,0,1,0,0,10,47,0,13,40.0,60.0,0,1,0,0
3656,11,2.0,3.4,4.33,2013,12,1,3,1,12,15,5,3,0,0,36,7,14,3,65.0,35.0,1,0,0,1
3657,11,1.57,4.33,6.5,2013,19,5,10,2,5,14,1,2,0,0,33,9,11,4,66.0,34.0,1,0,0,1
3658,12,1.62,4.2,6.0,2013,2,6,3,2,10,15,0,3,0,0,19,15,5,6,48.0,52.0,0,0,1,0
3659,12,6.0,4.0,1.65,2013,3,5,8,8,14,14,4,2,0,0,31,24,2,8,50.0,50.0,1,1,0,0
3660,12,3.0,3.4,2.5,2013,8,4,6,3,16,14,4,3,0,0,20,18,6,7,50.0,50.0,1,0,0,1
3661,12,3.3,3.3,2.38,2013,2,7,5,8,11,8,3,1,0,0,20,18,8,8,34.0,66.0,1,0,0,1
3662,12,1.85,3.5,5.0,2013,5,2,5,4,9,11,2,1,0,1,52,18,11,4,60.0,40.0,1,0,0,1
3663,12,1.7,4.0,5.5,2013,5,6,6,4,7,13,1,3,0,0,10,18,3,7,48.0,52.0,0,0,1,0
3664,12,1.8,3.8,4.75,2013,6,7,11,4,8,7,0,1,0,0,17,21,5,5,49.0,51.0,0,0,0,1
3665,12,2.15,3.3,3.9,2013,8,4,6,8,11,6,2,1,0,1,24,16,3,7,50.0,50.0,0,0,0,1
3666,12,2.15,3.4,3.8,2013,2,9,5,5,13,14,1,2,0,0,19,12,4,2,51.0,49.0,1,0,0,1
3667,12,6.0,4.2,1.62,2013,4,12,4,5,11,9,0,0,0,0,23,15,8,4,45.0,55.0,1,0,0,1
3668,13,2.0,3.4,4.33,2013,5,1,7,5,14,11,2,1,0,0,33,15,7,6,51.0,49.0,1,0,0,1
3669,13,6.5,4.0,1.62,2013,6,6,3,6,6,10,0,3,0,0,23,14,3,2,43.0,57.0,1,1,0,0
3670,13,1.57,4.2,6.5,2013,9,4,6,4,14,15,1,4,0,0,27,15,8,4,51.0,49.0,0,0,0,1
3671,13,1.62,4.0,6.25,2013,14,4,5,0,9,16,0,3,0,0,20,12,9,3,55.0,45.0,0,0,0,1
3672,13,6.5,4.0,1.62,2013,5,6,6,2,9,15,2,0,0,0,23,23,2,6,40.0,60.0,0,0,0,1
3673,13,1.29,6.0,13.0,2013,3,5,12,5,7,8,1,0,0,0,16,10,5,4,45.0,55.0,0,0,1,0
3674,13,2.05,3.5,4.0,2013,4,4,4,7,15,15,1,2,0,0,25,13,3,3,54.0,46.0,0,0,0,1
3675,13,2.0,3.4,4.33,2013,4,6,4,4,13,13,1,2,0,0,23,27,5,4,60.0,40.0,0,0,0,1
3676,13,2.8,3.5,2.63,2013,5,1,3,3,9,16,1,3,0,0,24,24,7,7,40.0,60.0,1,1,0,0
3677,13,1.91,3.5,4.6,2013,9,2,5,4,10,7,3,2,0,0,26,12,6,3,60.0,40.0,0,0,0,1
3678,14,1.2,7.5,17.0,2013,10,4,8,3,8,6,0,0,0,0,25,12,11,1,67.0,33.0,0,0,1,0
3679,14,1.29,6.0,12.0,2013,15,6,9,7,10,6,3,1,0,0,16,12,4,0,61.0,39.0,0,0,0,1
3680,14,1.73,3.75,5.5,2013,7,6,9,8,9,12,2,0,0,0,33,12,7,4,52.0,48.0,1,0,1,0
3681,14,1.7,3.8,5.75,2013,9,0,7,3,10,14,3,2,0,0,44,6,8,2,77.0,23.0,1,0,0,1
3682,14,2.1,3.4,4.0,2013,4,6,10,6,8,6,2,2,0,0,26,17,2,5,60.0,40.0,1,0,0,1
3683,14,6.5,4.33,1.55,2013,6,7,4,10,14,14,4,3,0,0,22,20,5,5,45.0,55.0,1,0,0,1
3684,14,2.2,3.5,3.5,2013,5,10,4,5,4,8,0,2,0,0,23,18,5,1,66.0,34.0,0,0,0,1
3685,14,6.0,4.2,1.62,2013,4,5,7,8,8,10,1,1,0,0,20,17,3,3,41.0,59.0,1,1,0,0
3686,14,5.8,3.9,1.67,2013,9,6,5,6,2,12,2,1,0,0,26,13,9,7,39.0,61.0,1,0,0,1
3687,14,3.25,3.3,2.4,2013,3,3,4,6,11,10,1,2,0,0,18,28,3,4,38.0,62.0,0,0,0,1
3688,15,1.7,3.8,5.75,2013,7,4,5,8,13,11,0,4,0,0,19,18,3,2,43.0,57.0,1,0,1,0
3689,15,2.8,3.3,2.75,2013,5,6,10,5,9,13,0,0,0,0,20,19,8,3,45.0,55.0,0,0,0,1
3690,15,2.75,3.3,2.8,2013,12,6,9,6,12,12,0,2,0,0,21,22,4,7,54.0,46.0,0,0,0,1
3691,15,1.29,6.0,12.0,2013,20,6,10,2,9,12,0,3,0,1,28,18,8,4,65.0,35.0,0,0,0,1
3692,15,1.53,4.33,7.0,2013,6,2,2,6,10,20,0,2,0,0,23,18,4,4,48.0,52.0,1,0,1,0
3693,15,5.25,3.8,1.75,2013,4,3,9,8,6,8,0,2,0,0,22,18,5,4,54.0,46.0,1,1,0,0
3694,15,6.5,4.2,1.57,2013,2,5,4,7,14,8,4,1,0,0,24,18,5,2,43.0,57.0,0,0,0,1
3695,15,4.5,3.6,1.91,2013,6,13,5,11,14,9,2,0,0,0,23,24,4,10,47.0,53.0,1,0,0,1
3696,15,1.75,3.75,5.5,2013,5,6,5,1,8,7,3,3,0,0,32,9,12,1,64.0,36.0,1,0,0,1
3697,15,1.8,3.75,5.0,2013,14,1,10,4,10,6,1,3,0,0,43,16,10,3,64.0,36.0,1,0,0,1
3698,16,5.25,3.8,1.75,2013,10,3,5,6,15,8,4,2,0,0,22,14,3,4,44.0,56.0,1,1,0,0
3699,16,2.63,3.4,2.88,2013,7,5,5,6,14,12,2,1,0,0,29,27,8,6,50.0,50.0,0,0,0,1
3700,16,1.18,8.0,19.0,2013,9,6,6,4,13,7,2,1,0,0,20,9,3,1,70.0,30.0,0,0,0,1
3701,16,1.36,5.0,10.5,2013,10,4,6,6,8,8,1,2,0,0,24,8,12,2,59.0,41.0,0,0,0,1
3702,16,2.3,3.3,3.5,2013,7,2,6,7,10,13,1,0,0,0,17,20,7,5,47.0,53.0,1,0,0,1
3703,16,1.83,3.75,4.75,2013,6,4,11,4,12,6,2,1,0,0,26,29,8,8,51.0,49.0,0,0,1,0
3704,16,2.4,3.4,3.2,2013,7,7,7,4,8,16,1,2,0,0,28,12,11,3,39.0,61.0,1,0,0,1
3705,16,2.88,3.3,2.7,2013,8,5,11,5,11,11,0,3,0,0,21,16,8,5,38.0,62.0,1,0,0,1
3706,16,2.5,3.4,3.0,2013,2,6,6,9,16,15,3,0,1,0,17,12,2,9,47.0,53.0,1,0,0,1
3707,16,1.95,3.6,4.33,2013,2,10,10,8,11,5,1,0,0,0,23,29,2,9,41.0,59.0,1,0,0,1
3708,17,2.38,3.4,3.25,2013,5,6,2,5,8,13,2,1,0,0,24,16,8,6,60.0,40.0,1,0,1,0
3709,17,3.25,3.4,2.38,2013,6,4,3,7,10,11,1,2,0,0,12,20,3,7,33.0,67.0,1,0,0,1
3710,17,9.5,5.25,1.36,2013,8,11,4,2,6,15,1,1,0,0,24,16,4,4,46.0,54.0,1,1,0,0
3711,17,1.2,7.5,16.0,2013,11,6,15,5,10,13,2,0,0,0,25,16,9,5,69.0,31.0,0,0,0,1
3712,17,1.36,5.25,10.0,2013,7,2,9,1,8,14,1,4,0,0,30,20,8,2,61.0,39.0,0,0,1,0
3713,17,2.55,3.3,3.0,2013,6,4,5,6,11,18,1,1,0,0,24,20,2,5,57.0,43.0,1,0,0,1
3714,17,2.3,3.25,3.5,2013,4,8,6,5,12,17,1,5,0,0,26,20,6,7,54.0,46.0,0,0,0,1
3715,17,2.05,3.5,4.0,2013,8,9,11,4,13,10,2,1,1,0,22,24,6,7,59.0,41.0,1,0,0,1
3716,17,3.0,3.4,2.5,2013,4,6,9,6,11,11,1,0,0,0,18,14,4,8,54.0,46.0,1,0,0,1
3717,17,1.95,3.5,4.5,2013,6,2,5,3,9,16,2,1,0,0,29,13,9,2,60.0,40.0,1,0,0,1
3718,18,1.91,3.5,4.5,2013,5,7,5,4,11,8,2,2,0,0,31,22,7,5,65.0,35.0,1,0,0,1
3719,18,3.3,3.3,2.38,2013,1,3,8,3,11,13,1,2,0,0,27,15,6,3,40.0,60.0,1,0,0,1
3720,18,1.33,5.5,10.0,2013,12,2,7,5,14,9,1,1,0,0,27,20,13,7,48.0,52.0,0,0,0,1
3721,18,1.36,5.25,9.5,2013,16,5,8,6,12,6,1,0,1,0,23,6,11,2,54.0,46.0,1,0,0,1
3722,18,7.0,4.2,1.55,2013,5,5,8,5,14,13,2,3,0,0,23,20,6,5,38.0,62.0,1,1,0,0
3723,18,1.75,4.2,4.6,2013,12,8,6,5,9,8,1,3,0,0,23,26,7,6,52.0,48.0,0,0,1,0
3724,18,1.75,3.8,5.25,2013,8,4,13,5,10,8,1,2,0,1,41,12,8,2,58.0,42.0,0,0,0,1
3725,18,2.05,3.5,4.0,2013,7,4,7,6,14,11,3,0,0,0,23,16,5,4,50.0,50.0,1,0,0,1
3726,18,1.53,4.33,7.0,2013,9,3,9,3,8,12,3,2,0,0,44,9,13,2,65.0,35.0,1,0,0,1
3727,18,6.5,4.0,1.62,2013,4,19,6,10,10,6,1,1,0,0,27,34,0,10,32.0,68.0,1,1,0,0
3728,19,3.0,3.3,2.55,2013,3,8,3,5,11,8,3,2,0,0,14,28,2,8,27.0,73.0,1,0,0,1
3729,19,2.38,3.25,3.4,2013,7,11,6,8,13,11,3,2,0,0,29,31,6,6,44.0,56.0,1,0,0,1
3730,19,2.2,3.5,3.5,2013,5,8,5,1,17,18,4,1,0,0,13,10,4,2,53.0,47.0,0,0,0,1
3731,19,1.83,3.7,4.75,2013,4,5,3,7,8,14,2,4,0,0,8,23,2,3,45.0,55.0,0,0,0,1
3732,19,2.05,3.4,4.1,2013,13,4,6,2,11,9,0,0,0,0,30,6,6,1,50.0,50.0,0,0,0,1
3733,19,1.13,9.5,29.0,2013,13,4,10,5,12,7,1,1,0,0,39,15,12,5,77.0,23.0,0,0,1,0
3734,19,4.0,3.7,2.0,2013,6,5,7,4,11,8,0,3,0,0,32,18,4,1,46.0,54.0,1,0,0,1
3735,19,6.5,4.2,1.57,2013,8,4,9,4,11,10,4,3,0,0,28,19,8,3,45.0,55.0,1,1,0,0
3736,19,1.44,4.33,8.0,2013,8,1,9,1,5,13,2,2,0,0,19,9,6,1,68.0,32.0,0,0,0,1
3737,19,2.38,3.4,3.25,2013,6,16,8,4,9,13,3,2,0,0,25,20,6,5,46.0,54.0,1,0,0,1
3738,2,4.0,3.75,1.95,2013,7,1,10,2,8,10,3,3,0,0,25,12,8,2,47.0,53.0,1,0,0,1
3739,2,8.5,4.75,1.44,2013,4,5,2,7,2,11,0,0,0,0,12,36,3,8,31.0,69.0,0,1,0,0
3740,2,1.57,4.33,6.5,2013,16,3,8,4,16,14,1,1,0,0,37,13,11,1,55.0,45.0,1,0,0,1
3741,2,3.8,3.5,2.1,2013,7,8,7,6,12,7,2,2,0,0,27,23,1,8,49.0,51.0,1,0,0,1
3742,2,2.45,3.4,3.1,2013,1,6,5,8,16,18,1,1,1,0,15,24,1,5,41.0,59.0,0,0,0,1
3743,2,2.45,3.4,3.1,2013,7,6,6,3,8,9,0,2,0,0,24,14,4,1,57.0,43.0,1,0,1,0
3744,2,2.3,3.4,3.4,2013,3,3,15,5,12,14,0,1,0,0,29,27,5,4,55.0,45.0,1,0,0,1
3745,2,1.73,3.8,5.5,2013,9,3,8,3,11,12,2,2,0,0,30,14,5,2,56.0,44.0,1,0,0,1
3746,2,1.83,3.6,5.0,2013,5,5,6,6,12,5,3,0,0,0,31,12,7,0,51.0,49.0,0,0,0,1
3747,2,1.62,4.0,6.5,2013,9,5,8,3,11,13,1,4,0,0,25,9,8,3,49.0,51.0,0,0,0,1
3748,20,1.29,6.0,13.0,2014,13,6,14,3,6,10,1,2,0,0,40,10,12,2,69.0,31.0,0,0,0,1
3749,20,2.38,3.3,3.3,2014,6,4,6,3,12,10,3,2,0,0,37,13,9,4,45.0,55.0,1,0,0,1
3750,20,2.5,3.3,3.1,2014,11,3,10,4,7,5,2,2,0,1,30,12,12,4,69.0,31.0,0,0,0,1
3751,20,1.3,6.0,11.0,2014,4,3,8,6,15,14,1,2,0,0,14,17,3,4,60.0,40.0,0,0,1,0
3752,20,1.8,3.8,4.75,2014,10,3,6,3,7,8,2,1,0,0,55,9,13,2,60.0,40.0,1,0,1,0
3753,20,4.0,3.5,2.05,2014,7,3,3,4,13,10,4,1,0,0,19,20,6,8,57.0,43.0,1,1,0,0
3754,20,4.0,3.3,2.1,2014,5,8,4,8,15,11,4,1,0,0,21,19,2,5,40.0,60.0,1,0,0,1
3755,20,2.15,3.4,3.75,2014,7,7,8,5,6,11,4,3,0,0,19,8,10,2,65.0,35.0,1,0,0,1
3756,20,5.75,4.25,1.62,2014,6,5,8,6,6,10,2,5,0,0,19,20,8,6,51.0,49.0,1,0,0,1
3757,20,2.6,3.4,2.88,2014,5,6,7,2,8,14,0,0,0,1,17,19,3,4,47.0,53.0,0,0,0,1
3758,21,6.0,4.2,1.62,2014,6,4,4,3,11,9,2,2,0,0,25,16,3,5,35.0,65.0,1,1,0,0
3759,21,2.0,3.5,4.1,2014,10,2,8,8,6,16,1,4,0,0,38,25,8,7,63.0,37.0,1,0,0,1
3760,21,1.4,5.0,9.0,2014,7,7,12,5,6,13,1,2,0,0,33,18,10,5,63.0,37.0,0,0,0,1
3761,21,2.2,3.3,3.75,2014,5,3,8,3,16,12,3,3,0,0,24,17,10,6,59.0,41.0,1,0,0,1
3762,21,6.5,4.0,1.6,2014,5,7,5,5,12,7,2,1,0,0,14,19,1,7,43.0,57.0,1,1,0,0
3763,21,1.57,4.0,7.0,2014,4,5,10,8,9,12,0,2,0,0,22,22,3,5,39.0,61.0,0,0,0,1
3764,21,5.25,4.0,1.7,2014,7,6,7,6,18,16,4,2,0,0,33,19,5,6,54.0,46.0,1,0,0,1
3765,21,1.83,3.7,4.75,2014,8,2,9,2,11,16,1,2,0,0,27,19,4,4,63.0,37.0,0,0,0,1
3766,21,5.75,4.0,1.67,2014,8,5,5,5,10,8,1,1,0,0,40,14,11,2,50.0,50.0,1,1,0,0
3767,21,1.36,5.0,10.0,2014,3,3,5,12,12,13,1,2,0,0,21,22,5,11,69.0,31.0,0,0,0,1
3768,22,1.22,7.0,15.0,2014,12,6,8,3,6,6,0,0,0,0,20,14,4,4,59.0,41.0,0,0,1,0
3769,22,1.73,3.8,5.5,2014,4,5,5,2,16,20,1,3,0,1,10,24,5,4,46.0,54.0,0,0,1,0
3770,22,2.35,3.2,3.5,2014,6,8,4,9,7,15,0,2,0,0,20,21,4,3,44.0,56.0,0,0,0,1
3771,22,1.22,7.0,15.0,2014,5,4,8,5,15,17,0,4,0,0,10,15,2,3,56.0,44.0,1,0,1,0
3772,22,1.13,11.0,23.0,2014,7,6,9,0,6,5,2,0,0,0,37,17,10,7,63.0,37.0,0,0,0,1
3773,22,2.4,3.3,3.25,2014,8,2,11,8,8,16,1,3,0,0,30,28,10,8,56.0,44.0,0,0,0,1
3774,22,3.2,3.3,2.45,2014,9,14,0,4,7,7,2,0,0,0,23,30,4,7,37.0,63.0,1,0,0,1
3775,22,3.25,3.4,2.38,2014,2,6,10,3,7,8,2,1,0,0,18,17,8,2,56.0,44.0,1,0,0,1
3776,22,3.5,3.4,2.25,2014,10,7,2,5,17,11,3,2,0,0,26,18,4,2,50.0,50.0,1,0,0,1
3777,22,3.0,3.4,2.5,2014,4,10,6,6,10,6,0,0,0,0,30,13,4,3,47.0,53.0,1,0,0,1
3778,23,2.6,3.3,3.0,2014,4,3,2,7,14,10,1,3,0,0,13,17,3,3,45.0,55.0,0,0,0,1
3779,23,2.5,3.2,3.2,2014,3,6,7,7,14,8,4,0,0,1,19,26,8,3,38.0,62.0,0,0,0,1
3780,23,1.83,3.9,4.5,2014,8,15,7,6,11,12,0,3,0,0,8,20,5,8,38.0,62.0,0,0,1,0
3781,23,1.25,6.5,15.0,2014,7,4,8,2,9,8,0,1,0,0,22,22,5,5,46.0,54.0,0,0,1,0
